Name,NPCItem,EquipmentClass,ClothClass,RequiredLevel,Rarity,PlaceableInEditor,Tier,Enhancement,PostToSocialNetworks,Texture,FemaleTexture,ModelTexture,FemaleModelTexture,LootDisabled,Icon
Greater Leather Vest,,Leather Vest,Small,30,Rare,,,of the Crymaker,TRUE,graphics/3d/character/jacket/vest_brown_02_m.png,graphics/3d/character/jacket/vest_brown_02_f.png,,,TRUE,66
Fine M.C. Jacket,,M.C. Jacket,Small,3,Uncommon,,,,TRUE,graphics/3d/character/jacket/mc_jacket_black_01_m.png,graphics/3d/character/jacket/mc_jacket_black_01_f.png,,,TRUE,21
Credible M.C. Jacket,,M.C. Jacket,Small,5,Uncommon,,,,TRUE,graphics/3d/character/jacket/mc_jacket_black_01_m.png,graphics/3d/character/jacket/mc_jacket_black_01_f.png,,,TRUE,21
Street Wise M.C. Jacket,,M.C. Jacket,Small,6,Uncommon,,,,TRUE,graphics/3d/character/jacket/mc_jacket_black_01_m.png,graphics/3d/character/jacket/mc_jacket_black_01_f.png,,,TRUE,21
Worthy M.C. Jacket,,M.C. Jacket,Small,10,Uncommon,,,,TRUE,graphics/3d/character/jacket/mc_jacket_black_01_m.png,graphics/3d/character/jacket/mc_jacket_black_01_f.png,,,TRUE,21
Superfine Motorcycle Jacket,,Motorcycle Jacket,Small,30,Rare,,,of 6th Sense,TRUE,graphics/3d/character/jacket/rider_jacket_outfit_01_m.png,graphics/3d/character/jacket/rider_jacket_outfit_01_f.png,,,TRUE,1
Usual Multicolor Shirt,,Multicolor Shirt,Small,11,Common,,,,,graphics/3d/character/jacket/tshirt_darkcyan_02_m.png,graphics/3d/character/jacket/tshirt_darkcyan_02_f.png,,,TRUE,46
Plain Multicolor Shirt,,Multicolor Shirt,Small,13,Common,,,,,graphics/3d/character/jacket/tshirt_darkcyan_02_m.png,graphics/3d/character/jacket/tshirt_darkcyan_02_f.png,,,TRUE,46
Standard Multicolor Shirt,,Multicolor Shirt,Small,15,Common,,,,,graphics/3d/character/jacket/tshirt_darkcyan_02_m.png,graphics/3d/character/jacket/tshirt_darkcyan_02_f.png,,,TRUE,46
Universal Multicolor Shirt,,Multicolor Shirt,Small,18,Common,,,,,graphics/3d/character/jacket/tshirt_red_01_m.png,graphics/3d/character/jacket/tshirt_red_01_f.png,,,TRUE,46
Average Multicolor Shirt,,Multicolor Shirt,Small,19,Common,,,,,graphics/3d/character/jacket/tshirt_red_01_m.png,graphics/3d/character/jacket/tshirt_red_01_f.png,,,TRUE,46
Lame Multicolor T-shirt,,Multicolor T-shirt,Small,5,Poor,,,,,graphics/3d/character/jacket/tshirt_twotone_01_m.png,graphics/3d/character/jacket/tshirt_twotone_01_f.png,,,TRUE,16
Warped Multicolor T-shirt,,Multicolor T-shirt,Small,7,Poor,,,,,graphics/3d/character/jacket/tshirt_twotone_01_m.png,graphics/3d/character/jacket/tshirt_twotone_01_f.png,,,TRUE,16
Lousy Multicolor T-shirt,,Multicolor T-shirt,Small,10,Poor,,,,,graphics/3d/character/jacket/tshirt_twotone_01_m.png,graphics/3d/character/jacket/tshirt_twotone_01_f.png,,,TRUE,16
Worthless Multicolor T-shirt,,Multicolor T-shirt,Small,12,Poor,,,,,graphics/3d/character/jacket/tshirt_twotone_01_m.png,graphics/3d/character/jacket/tshirt_twotone_01_f.png,,,TRUE,16
Poor Multicolor T-shirt,,Multicolor T-shirt,Small,16,Poor,,,,,graphics/3d/character/jacket/tshirt_twotone_01_m.png,graphics/3d/character/jacket/tshirt_twotone_01_f.png,,,TRUE,16
Shabby Multicolor T-shirt,,Multicolor T-shirt,Small,18,Poor,,,,,graphics/3d/character/jacket/tshirt_twotone_01_m.png,graphics/3d/character/jacket/tshirt_twotone_01_f.png,,,TRUE,16
Plain Multicolor T-shirt,,Multicolor T-shirt,Small,5,Common,,,,,graphics/3d/character/jacket/tshirt_white_04_m.png,graphics/3d/character/jacket/tshirt_white_04_f.png,,,TRUE,46
Standard Multicolor T-shirt,,Multicolor T-shirt,Small,7,Common,,,,,graphics/3d/character/jacket/tshirt_white_04_m.png,graphics/3d/character/jacket/tshirt_white_04_f.png,,,TRUE,46
Universal Multicolor T-shirt,,Multicolor T-shirt,Small,8,Common,,,,,graphics/3d/character/jacket/tshirt_white_04_m.png,graphics/3d/character/jacket/tshirt_white_04_f.png,,,TRUE,46
Average Multicolor T-shirt,,Multicolor T-shirt,Small,10,Common,,,,,graphics/3d/character/jacket/tshirt_white_04_m.png,graphics/3d/character/jacket/tshirt_white_04_f.png,,,TRUE,46
Basic Multicolor T-shirt,,Multicolor T-shirt,Small,12,Common,,,,,graphics/3d/character/jacket/tshirt_white_04_m.png,graphics/3d/character/jacket/tshirt_white_04_f.png,,,TRUE,46
Awesome Navy Jacket,,Navy Jacket,Small,30,Rare,,4,of 6th Sense,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Greater Night Jacket,,Night Jacket,Small,30,Rare,,,of 6th Sense,TRUE,graphics/3d/character/jacket/night_jacket_01_m.png,graphics/3d/character/jacket/night_jacket_01_f.png,graphics/3d/character/jacket/night_jacket_add_01_m.png,,TRUE,21
Genuine Open Blouse,,Open Blouse,Small,24,Uncommon,,,,TRUE,graphics/3d/character/jacket/open_blouse_01_m.png,graphics/3d/character/jacket/open_blouse_01_f.png,,,TRUE,51
Special Open Blouse,,Open Blouse,Small,26,Uncommon,,,,TRUE,graphics/3d/character/jacket/open_blouse_01_m.png,graphics/3d/character/jacket/open_blouse_01_f.png,,,TRUE,51
Elegant Open Blouse,,Open Blouse,Small,27,Uncommon,,,,TRUE,graphics/3d/character/jacket/open_blouse_01_m.png,graphics/3d/character/jacket/open_blouse_01_f.png,,,TRUE,51
Great Open Blouse,,Open Blouse,Small,29,Uncommon,,,,TRUE,graphics/3d/character/jacket/open_blouse_01_m.png,graphics/3d/character/jacket/open_blouse_01_f.png,,,TRUE,51
Poor Orange Worker Coat,,Orange Worker Coat,Small,1,Poor,,,,,graphics/3d/character/jacket/jacket_orange_02_m.png,graphics/3d/character/jacket/jacket_orange_02_f.png,,,TRUE,16
Shabby Orange Worker Coat,,Orange Worker Coat,Small,2,Poor,,,,,graphics/3d/character/jacket/jacket_orange_02_m.png,graphics/3d/character/jacket/jacket_orange_02_f.png,,,TRUE,16
Inferior Orange Worker Coat,,Orange Worker Coat,Small,6,Poor,,,,,graphics/3d/character/jacket/jacket_orange_02_m.png,graphics/3d/character/jacket/jacket_orange_02_f.png,,,TRUE,16
Rural Orange Worker Coat,,Orange Worker Coat,Small,7,Poor,,,,,graphics/3d/character/jacket/jacket_orange_02_m.png,graphics/3d/character/jacket/jacket_orange_02_f.png,,,TRUE,16
Barebones Orange Worker Coat,,Orange Worker Coat,Small,9,Poor,,,,,graphics/3d/character/jacket/jacket_orange_02_m.png,graphics/3d/character/jacket/jacket_orange_02_f.png,,,TRUE,16
Beer-soaked Orange Worker Coat,,Orange Worker Coat,Small,10,Poor,,,,,graphics/3d/character/jacket/jacket_orange_02_m.png,graphics/3d/character/jacket/jacket_orange_02_f.png,,,TRUE,16
Basic Orange Worker Coat,,Orange Worker Coat,Small,2,Common,,,,,graphics/3d/character/jacket/jacket_orange_01_m.png,graphics/3d/character/jacket/jacket_orange_01_f.png,,,TRUE,16
Everyday Orange Worker Coat,,Orange Worker Coat,Small,3,Common,,,,,graphics/3d/character/jacket/jacket_orange_01_m.png,graphics/3d/character/jacket/jacket_orange_01_f.png,,,TRUE,16
Regular Orange Worker Coat,,Orange Worker Coat,Small,4,Common,,,,,graphics/3d/character/jacket/jacket_orange_01_m.png,graphics/3d/character/jacket/jacket_orange_01_f.png,,,TRUE,16
Popular Orange Worker Coat,,Orange Worker Coat,Small,6,Common,,,,,graphics/3d/character/jacket/jacket_orange_01_m.png,graphics/3d/character/jacket/jacket_orange_01_f.png,,,TRUE,16
Common Orange Worker Coat,,Orange Worker Coat,Small,9,Common,,,,,graphics/3d/character/jacket/jacket_orange_01_m.png,graphics/3d/character/jacket/jacket_orange_01_f.png,,,TRUE,16
Great Patterned Jacket,,Patterned Jacket,Small,10,Uncommon,,,,TRUE,graphics/3d/character/jacket/patterned_jacket_01_m.png,graphics/3d/character/jacket/patterned_jacket_01_f.png,,,TRUE,36
Cool Patterned Jacket,,Patterned Jacket,Small,13,Uncommon,,,,TRUE,graphics/3d/character/jacket/patterned_jacket_01_m.png,graphics/3d/character/jacket/patterned_jacket_01_f.png,,,TRUE,36
Good Patterned Jacket,,Patterned Jacket,Small,16,Uncommon,,,,TRUE,graphics/3d/character/jacket/patterned_jacket_01_m.png,graphics/3d/character/jacket/patterned_jacket_01_f.png,,,TRUE,36
Fine Patterned Jacket,,Patterned Jacket,Small,18,Uncommon,,,,TRUE,graphics/3d/character/jacket/patterned_jacket_01_m.png,graphics/3d/character/jacket/patterned_jacket_01_f.png,,,TRUE,36
Credible Patterned Jacket,,Patterned Jacket,Small,19,Uncommon,,,,TRUE,graphics/3d/character/jacket/patterned_jacket_01_m.png,graphics/3d/character/jacket/patterned_jacket_01_f.png,,,TRUE,36
High-Power Patterned Jacket,,Patterned Jacket,Small,30,Rare,,,of 6th Sense,TRUE,graphics/3d/character/jacket/pattered_long_jacket_gray_01_m.png,graphics/3d/character/jacket/pattered_long_jacket_gray_01_f.png,graphics/3d/character/jacket/pattered_long_jacket_gray_add_01_m.png,graphics/3d/character/jacket/pattered_long_jacket_gray_add_01_f.png,TRUE,36
Genuine Protective Vest,,Protective Vest,Small,30,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_black_02_m.png,graphics/3d/character/jacket/vest_black_02_f.png,,,TRUE,66
Superfine Protective Vest,,Protective Vest,Small,20,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Excellent Protective Vest,,Protective Vest,Small,22,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Marvelous Protective Vest,,Protective Vest,Small,23,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Awesome Protective Vest,,Protective Vest,Small,29,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/vest_black_03_m.png,graphics/3d/character/jacket/vest_black_03_f.png,,,TRUE,66
Greater Protective Vest,,Protective Vest,Small,30,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_black_03_m.png,graphics/3d/character/jacket/vest_black_03_f.png,,,TRUE,66
Cool Red Coat,,Red Coat,Small,2,Uncommon,,,,TRUE,graphics/3d/character/jacket/red_flame_jacket_01_m.png,graphics/3d/character/jacket/red_flame_jacket_01_f.png,,,TRUE,56
Good Red Coat,,Red Coat,Small,3,Uncommon,,,,TRUE,graphics/3d/character/jacket/red_flame_jacket_01_m.png,graphics/3d/character/jacket/red_flame_jacket_01_f.png,,,TRUE,56
Fine Red Coat,,Red Coat,Small,6,Uncommon,,,,TRUE,graphics/3d/character/jacket/red_flame_jacket_01_m.png,graphics/3d/character/jacket/red_flame_jacket_01_f.png,,,TRUE,56
Credible Red Coat,,Red Coat,Small,7,Uncommon,,,,TRUE,graphics/3d/character/jacket/red_flame_jacket_01_m.png,graphics/3d/character/jacket/red_flame_jacket_01_f.png,,,TRUE,56
Common Red Sport Coat,,Red Sport Coat,Small,25,Common,,,,,graphics/3d/character/jacket/sportcoat_red_02_m.png,graphics/3d/character/jacket/sportcoat_red_02_f.png,,,TRUE,51
Simple Red Sport Coat,,Red Sport Coat,Small,26,Common,,,,,graphics/3d/character/jacket/sportcoat_red_02_m.png,graphics/3d/character/jacket/sportcoat_red_02_f.png,,,TRUE,51
Typical Red Sport Coat,,Red Sport Coat,Small,27,Common,,,,,graphics/3d/character/jacket/sportcoat_red_02_m.png,graphics/3d/character/jacket/sportcoat_red_02_f.png,,,TRUE,51
Usual Red Sport Coat,,Red Sport Coat,Small,28,Common,,,,,graphics/3d/character/jacket/sportcoat_red_02_m.png,graphics/3d/character/jacket/sportcoat_red_02_f.png,,,TRUE,51
Plain Red Sport Coat,,Red Sport Coat,Small,30,Common,,,,,graphics/3d/character/jacket/sportcoat_red_02_m.png,graphics/3d/character/jacket/sportcoat_red_02_f.png,,,TRUE,51
Simple Red Sweater,,Red Sweater,Small,24,Common,,,,,graphics/3d/character/jacket/sweater_red_01_m.png,graphics/3d/character/jacket/sweater_red_01_f.png,,,TRUE,51
Typical Red Sweater,,Red Sweater,Small,27,Common,,,,,graphics/3d/character/jacket/sweater_red_01_m.png,graphics/3d/character/jacket/sweater_red_01_f.png,,,TRUE,51
Usual Red Sweater,,Red Sweater,Small,28,Common,,,,,graphics/3d/character/jacket/sweater_red_01_m.png,graphics/3d/character/jacket/sweater_red_01_f.png,,,TRUE,51
Plain Red Sweater,,Red Sweater,Small,29,Common,,,,,graphics/3d/character/jacket/sweater_red_01_m.png,graphics/3d/character/jacket/sweater_red_01_f.png,,,TRUE,51
Standard Red Sweater,,Red Sweater,Small,30,Common,,,,,graphics/3d/character/jacket/sweater_red_01_m.png,graphics/3d/character/jacket/sweater_red_01_f.png,,,TRUE,51
Superfine Skull T-shirt,,Skull T-shirt,Small,10,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/vest_black_03_f.png,,,TRUE,61
Dawnbreak T-Shirt,,Skull T-shirt,Small,1,Poor,,,,,graphics/3d/character/jacket/start_tshirt_male.png,graphics/3d/character/jacket/start_tshirt_female.png,,,TRUE,61
Marvelous Smart Jacket,,Smart Jacket,Small,29,Rare,,,,TRUE,graphics/3d/character/jacket/vest_black_03_m.png,graphics/3d/character/jacket/smart_jacket_black_01_f.png,,,TRUE,1
Awesome Smart Jacket,,Smart Jacket,Small,30,Rare,,2,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_black_03_m.png,graphics/3d/character/jacket/smart_jacket_black_01_f.png,,,TRUE,1
Greater SPC Rider Jacket,,SPC Rider Jacket,Small,11,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/spc_rider_jacket_outfit_04_m.png,graphics/3d/character/jacket/spc_rider_jacket_outfit_04_f.png,,,TRUE,21
Singular SPC Rider Jacket,,SPC Rider Jacket,Small,16,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/spc_rider_jacket_outfit_04_m.png,graphics/3d/character/jacket/spc_rider_jacket_outfit_04_f.png,,,TRUE,21
Exquisite SPC Rider Jacket,,SPC Rider Jacket,Small,21,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/spc_rider_jacket_outfit_04_m.png,graphics/3d/character/jacket/spc_rider_jacket_outfit_04_f.png,,,TRUE,21
Boosted Sporty Vest,,Sporty Vest,Small,25,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_black_05_f.png,,,TRUE,66
Acute Sporty Vest,,Sporty Vest,Small,26,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_black_05_f.png,,,TRUE,66
Genuine Sporty Vest,,Sporty Vest,Small,28,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_black_05_f.png,,,TRUE,66
Special Sporty Vest,,Sporty Vest,Small,29,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_black_05_f.png,,,TRUE,66
Street Wise Spy Coat,,Spy Coat,Small,30,Uncommon,,,,TRUE,graphics/3d/character/jacket/spy_coat_01_m.png,graphics/3d/character/jacket/spy_coat_01_f.png,,,TRUE,21
Genuine Studded Anarchy Jacket,,Studded Anarchy Jacket,Small,12,Uncommon,,,,TRUE,graphics/3d/character/jacket/studded_anarchist_jacket_01_m.png,graphics/3d/character/jacket/studded_anarchist_jacket_01_f.png,,,TRUE,21
Special Studded Anarchy Jacket,,Studded Anarchy Jacket,Small,13,Uncommon,,,,TRUE,graphics/3d/character/jacket/studded_anarchist_jacket_01_m.png,graphics/3d/character/jacket/studded_anarchist_jacket_01_f.png,,,TRUE,21
Elegant Studded Anarchy Jacket,,Studded Anarchy Jacket,Small,15,Uncommon,,,,TRUE,graphics/3d/character/jacket/studded_anarchist_jacket_01_m.png,graphics/3d/character/jacket/studded_anarchist_jacket_01_f.png,,,TRUE,21
Great Studded Anarchy Jacket,,Studded Anarchy Jacket,Small,18,Uncommon,,,,TRUE,graphics/3d/character/jacket/studded_anarchist_jacket_01_m.png,graphics/3d/character/jacket/studded_anarchist_jacket_01_f.png,,,TRUE,21
Jagged Studded Vest,,Studded Vest,Small,6,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_studded_01_m.png,graphics/3d/character/jacket/vest_studded_01_f.png,,,TRUE,66
Radical Studded Vest,,Studded Vest,Small,7,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/vest_studded_01_m.png,graphics/3d/character/jacket/vest_studded_01_f.png,,,TRUE,66
First-Class Studded Vest,,Studded Vest,Small,9,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_studded_01_m.png,graphics/3d/character/jacket/vest_studded_01_f.png,,,TRUE,66
Everyday Suede Jacket,,Suede Jacket,Small,25,Common,,,,,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
Regular Suede Jacket,,Suede Jacket,Small,26,Common,,,,,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
Popular Suede Jacket,,Suede Jacket,Small,27,Common,,,,,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
Common Suede Jacket,,Suede Jacket,Small,29,Common,,,,,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
Simple Suede Jacket,,Suede Jacket,Small,30,Common,,,,,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
Good Suit Jacket,,Suit Jacket,Small,25,Uncommon,,,,TRUE,graphics/3d/character/jacket/suit_black_01_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Fine Suit Jacket,,Suit Jacket,Small,27,Uncommon,,,,TRUE,graphics/3d/character/jacket/suit_black_01_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Credible Suit Jacket,,Suit Jacket,Small,29,Uncommon,,,,TRUE,graphics/3d/character/jacket/suit_black_01_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Street Wise Suit Jacket,,Suit Jacket,Small,26,Uncommon,,,,TRUE,graphics/3d/character/jacket/suit_black_03_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Worthy Suit Jacket,,Suit Jacket,Small,28,Uncommon,,,,TRUE,graphics/3d/character/jacket/suit_black_03_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Boosted Suit Jacket,,Suit Jacket,Small,30,Uncommon,,,,TRUE,graphics/3d/character/jacket/suit_black_03_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Jagged Suit Jacket,,Suit Jacket,Small,30,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/suit_black_02_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Radical Thick Coat,,Thick Coat,Small,30,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/trench_coat_black_01_m.png,graphics/3d/character/jacket/trench_coat_black_01_f.png,graphics/3d/character/jacket/trench_coat_black_add_01_m.png,graphics/3d/character/jacket/trench_coat_black_add_01_f.png,TRUE,21
Cool Torso Protector,,Torso Protector,Small,25,Uncommon,,,,TRUE,graphics/3d/character/jacket/armored_torso_protector.png,graphics/3d/character/jacket/drum_dyet_jacket_01_f.png,,,TRUE,66
Good Torso Protector,,Torso Protector,Small,29,Uncommon,,,,TRUE,graphics/3d/character/jacket/armored_torso_protector.png,graphics/3d/character/jacket/drum_dyet_jacket_01_f.png,,,TRUE,66
Fine Torso Protector,,Torso Protector,Small,30,Uncommon,,,,TRUE,graphics/3d/character/jacket/armored_torso_protector.png,graphics/3d/character/jacket/drum_dyet_jacket_01_f.png,,,TRUE,66
Outstanding Trench Coat,,Trench Coat,Small,30,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/trench_coat_01_m.png,graphics/3d/character/jacket/trench_coat_01_f.png,graphics/3d/character/jacket/trench_coat_black_add_01_m.png,graphics/3d/character/jacket/trench_coat_add_01_f.png,TRUE,21
Fine Two Tone Sweater,,Two Tone Sweater,Small,5,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_whitered_01_m.png,graphics/3d/character/jacket/sweater_whitered_01_f.png,,,TRUE,51
Credible Two Tone Sweater,,Two Tone Sweater,Small,6,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_whitered_01_m.png,graphics/3d/character/jacket/sweater_whitered_01_f.png,,,TRUE,51
Street Wise Two Tone Sweater,,Two Tone Sweater,Small,8,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_whitered_01_m.png,graphics/3d/character/jacket/sweater_whitered_01_f.png,,,TRUE,51
Shabby Two Tone T-shirt,,Two Tone T-shirt,Small,9,Poor,,,,,graphics/3d/character/jacket/tshirt_white_03_m.png,graphics/3d/character/jacket/tshirt_white_03_f.png,,,TRUE,11
Inferior Two Tone T-shirt,,Two Tone T-shirt,Small,13,Poor,,,,,graphics/3d/character/jacket/tshirt_white_03_m.png,graphics/3d/character/jacket/tshirt_white_03_f.png,,,TRUE,11
Rural Two Tone T-shirt,,Two Tone T-shirt,Small,17,Poor,,,,,graphics/3d/character/jacket/tshirt_white_03_m.png,graphics/3d/character/jacket/tshirt_white_03_f.png,,,TRUE,11
Barebones Two Tone T-shirt,,Two Tone T-shirt,Small,19,Poor,,,,,graphics/3d/character/jacket/tshirt_white_03_m.png,graphics/3d/character/jacket/tshirt_white_03_f.png,,,TRUE,11
Beer-soaked Two Tone T-shirt,,Two Tone T-shirt,Small,20,Poor,,,,,graphics/3d/character/jacket/tshirt_white_03_m.png,graphics/3d/character/jacket/tshirt_white_03_f.png,,,TRUE,11
Dirty Two Tone T-shirt,,Two Tone T-shirt,Small,24,Poor,,,,,graphics/3d/character/jacket/tshirt_white_03_m.png,graphics/3d/character/jacket/tshirt_white_03_f.png,,,TRUE,11
Usual Two Tone T-shirt,,Two Tone T-shirt,Small,18,Common,,,,,graphics/3d/character/jacket/tshirt_black_05_m.png,graphics/3d/character/jacket/tshirt_black_05_f.png,,,TRUE,46
Plain Two Tone T-shirt,,Two Tone T-shirt,Small,22,Common,,,,,graphics/3d/character/jacket/tshirt_black_05_m.png,graphics/3d/character/jacket/tshirt_black_05_f.png,,,TRUE,46
Standard Two Tone T-shirt,,Two Tone T-shirt,Small,10,Common,,,,,graphics/3d/character/jacket/tshirt_blue_03_m.png,graphics/3d/character/jacket/tshirt_blue_03_f.png,,,TRUE,46
Universal Two Tone T-shirt,,Two Tone T-shirt,Small,14,Common,,,,,graphics/3d/character/jacket/tshirt_blue_03_m.png,graphics/3d/character/jacket/tshirt_blue_03_f.png,,,TRUE,46
Average Two Tone T-shirt,,Two Tone T-shirt,Small,17,Common,,,,,graphics/3d/character/jacket/tshirt_blue_03_m.png,graphics/3d/character/jacket/tshirt_blue_03_f.png,,,TRUE,46
Worthy Two Tone Vest,,Two Tone Vest,Small,17,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Boosted Two Tone Vest,,Two Tone Vest,Small,18,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Acute Two Tone Vest,,Two Tone Vest,Small,19,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Genuine Two Tone Vest,,Two Tone Vest,Small,21,Uncommon,,,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Singular Vented Leather Jacket,,Vented Leather Jacket,Small,25,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vented_leather_jacket_01_m.png,graphics/3d/character/jacket/vented_leather_jacket_01_f.png,,,TRUE,21
Exquisite Vented Leather Jacket,,Vented Leather Jacket,Small,26,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vented_leather_jacket_01_m.png,graphics/3d/character/jacket/vented_leather_jacket_01_f.png,,,TRUE,21
High-Power Vented Leather Jacket,,Vented Leather Jacket,Small,27,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/vented_leather_jacket_01_m.png,graphics/3d/character/jacket/vented_leather_jacket_01_f.png,,,TRUE,21
Greater White Custom Jacket,,White Custom Jacket,Small,30,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/suit_white_01_m.png,graphics/3d/character/jacket/white_jacket_outfit_04_f.png,,,TRUE,46
Singular White Hoodie,,White Hoodie,Small,14,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/tshirt_white_01_m.png,graphics/3d/character/jacket/tshirt_white_01_f.png,,,TRUE,46
Special White Sweater,,White Sweater,Small,3,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_white_01_m.png,graphics/3d/character/jacket/sweater_white_01_f.png,,,TRUE,46
Elegant White Sweater,,White Sweater,Small,4,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_white_01_m.png,graphics/3d/character/jacket/sweater_white_01_f.png,,,TRUE,46
Great White Sweater,,White Sweater,Small,5,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_white_01_m.png,graphics/3d/character/jacket/sweater_white_01_f.png,,,TRUE,46
Cool White Sweater,,White Sweater,Small,6,Uncommon,,,,TRUE,graphics/3d/character/jacket/sweater_white_01_m.png,graphics/3d/character/jacket/sweater_white_01_f.png,,,TRUE,46
High-Power Rider Jacket,,Yellow Rider Jacket,Small,30,Rare,,3,of the Painmaker,TRUE,graphics/3d/character/jacket/vest_black_03_m.png,graphics/3d/character/jacket/yellow_rider_jacket_outfit_01_f.png,,,TRUE,31
Regular Yellow Sweater,,Yellow Sweater,Small,10,Common,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
Popular Yellow Sweater,,Yellow Sweater,Small,14,Common,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
Common Yellow Sweater,,Yellow Sweater,Small,15,Common,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
Simple Yellow Sweater,,Yellow Sweater,Small,16,Common,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
Typical Yellow Sweater,,Yellow Sweater,Small,17,Common,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
